ID,label,Unnamed: 2
ke5qc7,Rawon,
tcr1la,Rawon,
k2wuv0,Bakso,
qtkatx,Pempek,
v5wl4n,Sate Padang,
ycxjkl,Nasi Goreng,
iwnou7,Sate Madura,
qg00qe,Rendang,
xga5ys,Coto Makassar,
1ws386,Rendang,
sg89j0,Bakso,
ocmy6r,Ayam Goreng,
mxivqa,Sate Padang,
8wcytl,Gudeg,
3gcg6d,Ayam Goreng,
4anzvh,Ayam Goreng,
7wk3r3,Ayam Bakar,
atro3c,Rendang,
yfmfb4,Gado Gado,
izff1v,Nasi Goreng,
rd4nd0,Ayam Goreng,
09iyo8,Coto Makassar,
d0xjzp,Nasi Goreng,
bcyieq,Rendang,
clmjhx,Nasi Goreng,
16zfgf,Gado Gado,
bnlrt9,Ayam Bakar,
06ep5v,Bakso,
kpmyfy,Rendang,
x80v6n,Ayam Goreng,
wxktzy,Ayam Goreng,
wpi927,Nasi Goreng,
fnfe6h,Ayam Goreng,
e0xa8d,Sate Padang,
behbeo,Sate Madura,
793ro9,Gado Gado,
uubpy3,Bakso,
rk8abj,Nasi Goreng,
fpz1h9,Ayam Goreng,
muh30p,Sate Padang,
m8n6p7,Gudeg,
5uk2ca,Rawon,
urxuyp,Rendang,
c7k9or,Sate Madura,
zv9y7b,Ayam Goreng,
1o5u2z,Gudeg,
4gqnmk,Rawon,
da3v6g,Rendang,
chy0mb,Gado Gado,
5gsu6i,Nasi Goreng,
17gtch,Gudeg,
rh2b5v,Ayam Goreng,
g1kauu,Sate Padang,
6kread,Gado Gado,
aot3wu,Rendang,
k1j65b,Rawon,
4v8wed,Ayam Bakar,
cet7sx,Sate Padang,
zw2g9t,Nasi Goreng,
sjd78u,Soto,
j50alh,Soto,
c050k4,Bakso,
ypg62x,Bakso,
rph4qu,Gado Gado,
y36qq9,Gudeg,
uxl04w,Ayam Goreng,
7c6dh2,Ayam Goreng,
01lj7r,Bakso,
isxxwg,Rendang,
817utq,Sate Padang,
vzk5vm,Bakso,
hkn635,Bakso,
hl5s04,Nasi Goreng,
rtj060,Nasi Goreng,
1k7o2w,Ayam Goreng,
v4rwdl,Bakso,
aqvc04,Rendang,
2q15w9,Ayam Goreng,
uie2br,Rendang,
0dmw2s,Ayam Goreng,
xuaenb,Rendang,
q1unil,Sate Madura,
iom5c8,Sate Padang,
t4upch,Sate Padang,
2mk7f1,Bakso,
kezilx,Bakso,
upblhd,Rendang,
i8ykv9,Rendang,
tv0eau,Ayam Goreng,
812brw,Ayam Goreng,
2xo2wz,Ayam Betutu,
cdq1te,Bakso,
gm1fsv,Ayam Pop,
n37u36,Sate Padang,
7u3w1j,Bakso,
2ie0h8,Bakso,
5xdo76,Nasi Goreng,
yex59h,Rendang,
5v1i3a,Pempek,
lyzp3r,Bakso,
f8e7h6,Sate Padang,
ja4htw,Rendang,
t1oonj,Rendang,
cbu3rx,Sate Padang,
mqgd78,Rendang,
4ezkeo,Nasi Goreng,
6j3hip,Nasi Goreng,
uj9xjg,Ayam Pop,
ov7pvs,Nasi Goreng,
56xhn2,Bakso,
qsdp6k,Nasi Goreng,
7f1r3g,Gudeg,
ii3wdd,Bakso,
wqrcbn,Bakso,
xslrlc,Bakso,
eaks98,Ayam Goreng,
z1v1f8,Ayam Bakar,
d9m3iz,Ayam Pop,
ps5071,Rawon,
3qvw04,Bakso,
h8gns3,Coto Makassar,
5h7d7w,Sate Madura,
t1ozek,Rendang,
meepwx,Pempek,
ks4wi8,Pempek,
sst6ux,Rendang,
oy9zsg,Ayam Pop,
morqij,Gado Gado,
3811or,Bakso,
zqzp9v,Ayam Goreng,
5bjuxb,Gado Gado,
pufeca,Ayam Goreng,
dlt2qa,Bakso,
r0vnot,Bakso,
9lmqw0,Ayam Goreng,
rw9m0c,Rendang,
6likum,Ayam Pop,
pvb1yh,Gado Gado,
vg2ghy,Gado Gado,
p346c6,Ayam Goreng,
4398i3,Bakso,
o5x4ss,Sate Madura,
yxwli2,Bakso,
dsxbqh,Rendang,
7774w8,Sate Madura,
ghrvsx,Ayam Goreng,
jik1vp,Gudeg,
gds7mm,Bakso,
05dnk4,Ayam Betutu,
s6v0d4,Gudeg,
ti4776,Sate Padang,
3mj09q,Nasi Goreng,
dma4tk,Ayam Goreng,
gf8ws5,Gudeg,
lgqz67,Gado Gado,
ihhda9,Bakso,
3kx7k0,Bakso,
ovqh9m,Nasi Goreng,
hkpad9,Rendang,
rq6lxm,Bakso,
bgjeew,Ayam Goreng,
p1uk7c,Rawon,
cbj358,Sate Padang,
b13dqn,Bakso,
usvpth,Nasi Goreng,
9io0ro,Ayam Goreng,
q4x5j0,Ayam Bakar,
01z4rf,Ayam Goreng,
30f84k,Ayam Goreng,
y13sh9,Rendang,
nph7w2,Bakso,
57dwim,Ayam Goreng,
k30bk4,Ayam Goreng,
pi1k7r,Bakso,
spqid4,Bakso,
s6rr88,Ayam Goreng,
31bh5d,Ayam Pop,
d44cjy,Sate Padang,
su8rbx,Gudeg,
dpd7ak,Coto Makassar,
2oakpq,Rawon,
mpmcb8,Ayam Goreng,
s3ngcp,Ayam Bakar,
yooryp,Nasi Goreng,
8ml0wx,Ayam Goreng,
hb1jmg,Rendang,
zinra3,Nasi Goreng,
n40lff,Coto Makassar,
6a9y6n,Nasi Goreng,
44locs,Ayam Pop,
kan9f6,Ayam Bakar,
zd3s5t,Bakso,
6xp92x,Ayam Goreng,
k2f9oi,Nasi Goreng,
n1wh74,Sate Madura,
xhmvm6,Ayam Goreng,
7bwskb,Gudeg,
r75l74,Ayam Betutu,
rdkr2l,Rendang,
9jyxcw,Ayam Bakar,
gikvtt,Pempek,
9o6h41,Bakso,
pionwo,Coto Makassar,
g9746o,Sate Madura,
jng051,Rendang,
j1lm2k,Bakso,
tf9ajs,Sate Madura,
62o2ez,Rendang,
r6vx4r,Rendang,
9kash2,Ayam Goreng,
9ds07c,Gudeg,
3sz5el,Nasi Goreng,
fodm0z,Ayam Goreng,
fvdapk,Ayam Goreng,
tcxi7j,Nasi Goreng,
rvwxbf,Ayam Goreng,
z9nnkd,Bakso,
ckr7nw,Bakso,
b2zca4,Sate Padang,
e0umbp,Bakso,
du7zfb,Sate Padang,
bzwol6,Rendang,
2zrnun,Nasi Goreng,
6iskow,Ayam Pop,
dvb4y0,Nasi Goreng,
qbja2a,Bakso,
ung7c3,Pempek,
fwa9u1,Ayam Goreng,
klsbr1,Rawon,
ks9ar1,Bakso,
p8cdm1,Rendang,
997h7t,Ayam Goreng,
p8hgrm,Ayam Pop,
w8e2dj,Bakso,
7mdiag,Rawon,
enw725,Sate Madura,
z7ardi,Nasi Goreng,
kz345g,Ayam Goreng,
6p895m,Sate Padang,
opammq,Gudeg,
o2wsum,Nasi Goreng,
zm0yge,Bakso,
93fxw3,Gudeg,
rqkejh,Sate Madura,
kexdae,Rendang,
5tpumy,Sate Padang,
5r5gxv,Rendang,
nustdy,Ayam Goreng,
5l4l6t,Sate Padang,
wx2c89,Ayam Goreng,
otwztq,Nasi Goreng,
gyinv4,Bakso,
3cjbx3,Ayam Pop,
slqbnd,Sate Padang,
3l5whl,Gudeg,
1qclvt,Gado Gado,
4vy887,Rendang,
53ikqb,Rendang,
jz9jnc,Bakso,
bfdj2t,Sate Madura,
fhmzgi,Bakso,
s02r84,Nasi Goreng,
ea7cnt,Rendang,
qujnw0,Ayam Goreng,
mwxvf1,Gado Gado,
6z9t39,Sate Padang,
it0xeh,Sate Padang,
kv81tz,Nasi Goreng,
iycavo,Rawon,
amruvw,Gado Gado,
bnyf4s,Bakso,
6y9vho,Coto Makassar,
8tvqxj,Bakso,
c3mnr4,Bakso,
axnqbt,Ayam Goreng,
5d7isv,Sate Padang,
zw4a0b,Rendang,
frciq1,Nasi Goreng,
tgnsga,Sate Padang,
t5pmgq,Bakso,
7xf9pq,Gudeg,
tzbpdw,Gado Gado,
w9trff,Bakso,
6hfk2h,Sate Madura,
wudcoe,Ayam Bakar,
d8nxuv,Nasi Goreng,
kxm92z,Rendang,
921mhp,Ayam Bakar,
tunwkf,Gudeg,
7m3okb,Rendang,
x799ku,Rendang,
w42e05,Gudeg,
x7d25k,Ayam Pop,
d1o52b,Bakso,
1xwhsh,Gudeg,
l90ivd,Rendang,
kg9kbo,Sate Padang,
8uumu2,Ayam Goreng,
tmhguk,Rendang,
ownd6t,Rawon,
502bx2,Ayam Pop,
hqcopv,Sate Madura,
zxfjh8,Ayam Goreng,
knja7x,Bakso,
14a8jr,Bakso,
60b6u3,Ayam Goreng,
6nye2u,Gudeg,
mdfatf,Ayam Bakar,
sssql4,Rendang,
fkigwi,Ayam Bakar,
m24he7,Ayam Pop,
8kyeok,Bakso,
f570iy,Nasi Goreng,
r1wnqf,Nasi Goreng,
xtjn8t,Sate Madura,
f1xz51,Rawon,
q7tq7t,Ayam Pop,
uqyq4y,Gado Gado,
5fzw73,Rawon,
y02r2j,Sate Madura,
kstjbx,Bakso,
wf98zo,Gudeg,
jr53v6,Bakso,
eislq1,Bakso,
bcm6bq,Ayam Goreng,
l0mtmq,Bakso,
d18okt,Rendang,
ndq4ba,Bakso,
bf7zja,Bakso,
rk7v9j,Pempek,
aoxplf,Nasi Goreng,
3egabj,Nasi Goreng,
zowgcj,Coto Makassar,
29lzzs,Bakso,
eovqac,Gudeg,
opewyx,Bakso,
uf6h88,Bakso,
dya4ix,Rendang,
s1oiy6,Bakso,
e1qkgb,Sate Padang,
kch73m,Gudeg,
bps3ft,Gudeg,
cyy41n,Sate Madura,
99djb5,Pempek,
jirkin,Rendang,
zmy4nx,Sate Padang,
gj7sxx,Coto Makassar,
mnm7xy,Sate Padang,
9yrhbv,Ayam Pop,
45rg2c,Rendang,
iox7yj,Soto,
xctf80,Ayam Goreng,
9u0eri,Rendang,
bluew8,Rendang,
t0dog1,Gudeg,
t8zszx,Ayam Goreng,
24iycn,Sate Padang,
0399t7,Ayam Goreng,
4ld2ul,Ayam Bakar,
wm4kpo,Sate Madura,
xq6ae8,Nasi Goreng,
sp7ajm,Bakso,
9uqg3y,Sate Madura,
1mdkwl,Gudeg,
46h00x,Ayam Pop,
jj77o2,Ayam Bakar,
rj3a3p,Bakso,
wx5iep,Ayam Bakar,
j2y7lq,Sate Padang,
i5u2l7,Ayam Goreng,
vgia4n,Bakso,
o66pb2,Nasi Goreng,
iog2c0,Ayam Goreng,
cc2pm4,Bakso,
5fgdte,Rendang,
2qop16,Sate Madura,
xkgods,Sate Madura,
zqoqr1,Bakso,
bn93er,Rendang,
l951id,Gado Gado,
unmoyj,Sate Madura,
ifc83g,Ayam Bakar,
nywmzq,Nasi Goreng,
fgfswn,Gudeg,
nw6y1a,Ayam Betutu,
o3cagd,Bakso,
b4cogt,Pempek,
19hszc,Ayam Bakar,
uzxt6h,Gado Gado,
41jrk2,Ayam Pop,
1i7hiq,Rendang,
g01hd6,Rendang,
7e3vg7,Gudeg,
t7pcyc,Rendang,
fp0as2,Sate Madura,
auv4bh,Ayam Goreng,
2ehd7i,Nasi Goreng,
3tkkso,Sate Padang,
dvlqtx,Bakso,
o1srs8,Rendang,
bqqp8x,Gudeg,
x7ttdh,Gado Gado,
5g6q1g,Nasi Goreng,
fqrnwa,Sate Padang,
7ncktp,Sate Madura,
b7q24b,Ayam Goreng,
6vhzqv,Gado Gado,
hnh9n8,Bakso,
1h42bt,Bakso,
o58819,Ayam Pop,
w3n6ox,Gudeg,
3z46l3,Ayam Pop,
42f6na,Gudeg,
e4asbd,Nasi Goreng,
bgjx54,Rendang,
wk46zj,Bakso,
03iysr,Sate Madura,
y3xb6d,Nasi Goreng,
wirnf2,Pempek,
jcror9,Bakso,
1gwxvv,Bakso,
h682ic,Bakso,
1y6nnl,Gudeg,
vctpq4,Gado Gado,
dbj0xj,Bakso,
vs0nfu,Rendang,
amkq0p,Ayam Pop,
i9oirk,Rendang,
2ardha,Sate Madura,
p7oep2,Ayam Goreng,
9l0xwv,Rendang,
a57i83,Ayam Pop,
wk453g,Nasi Goreng,
1tdkyf,Bakso,
la8igm,Rendang,
oani89,Gado Gado,
y7iwu2,Ayam Goreng,
wiww5c,Rendang,
v1okb9,Ayam Pop,
9flzo8,Ayam Bakar,
ycir11,Ayam Goreng,
0hb7uh,Nasi Goreng,
qbp37w,Ayam Goreng,
6wognn,Ayam Pop,
r4le9i,Ayam Bakar,
hlo0gu,Pempek,
bhccgs,Nasi Goreng,
0bh6sh,Nasi Goreng,
5cal3r,Ayam Goreng,
mvvko6,Sate Padang,
9x74vb,Sate Madura,
ja81t2,Gado Gado,
0c7gsd,Bakso,
wojmoc,Nasi Goreng,
m80fq2,Pempek,
posxbw,Gudeg,
a61c3j,Sate Madura,
7ee3pq,Rendang,
bhjeke,Sate Madura,
zte3xr,Sate Padang,
1h59ju,Gudeg,
5yxqus,Bakso,
2h06fj,Ayam Goreng,
8knrew,Ayam Goreng,
5xs4m8,Gado Gado,
i6ix82,Pempek,
n1e0ne,Gado Gado,
n0q503,Bakso,
nz5ycx,Gado Gado,
gl6dka,Sate Padang,
cjtcs4,Ayam Bakar,
rm2kga,Sate Madura,
scwvs0,Rendang,
hhaydl,Nasi Goreng,
itp709,Rendang,
joyn5j,Nasi Goreng,
lq913a,Rawon,
gme57s,Ayam Goreng,
r7c25e,Bakso,
suahcf,Bakso,
30mmyw,Nasi Goreng,
zqn1ax,Ayam Pop,
phbkrw,Sate Madura,
5qicr1,Soto,
lvo1ct,Ayam Goreng,
3e5y8y,Ayam Bakar,
ut05g5,Nasi Goreng,
zh3xo5,Nasi Goreng,
ef0kh3,Bakso,
y7x0hp,Gado Gado,
jr6olg,Ayam Bakar,
g5tihx,Gudeg,
hil7mh,Rendang,
wdeka9,Bakso,
qattsx,Rawon,
hvri88,Bakso,
r9ov0c,Nasi Goreng,
wh6oyw,Pempek,
57x9df,Coto Makassar,
bxnhy2,Bakso,
hzgnpg,Sate Madura,
ubud8d,Ayam Goreng,
zbsbwh,Ayam Goreng,
nnbptf,Sate Padang,
xqjnf8,Rendang,
pqwrxk,Ayam Goreng,
jqcuwk,Gudeg,
8575jn,Ayam Goreng,
i4axia,Bakso,
kmvsex,Rendang,
v70nvs,Ayam Bakar,
z97367,Sate Madura,
sqa8fs,Rawon,
hzqexv,Nasi Goreng,
qfg9gs,Gado Gado,
lgtihz,Nasi Goreng,
svwh0d,Gado Gado,
d5ut0z,Sate Madura,
1lsxwz,Rawon,
y8wkeo,Gudeg,
10mkcg,Rawon,
rxyylg,Pempek,
r6e4zt,Sate Padang,
onc53d,Nasi Goreng,
e2b026,Sate Padang,
l5afqm,Sate Padang,
wwl7hl,Bakso,
p4fhwm,Gudeg,
cj3chp,Nasi Goreng,
auazq6,Bakso,
274329,Sate Padang,
ca6jm4,Ayam Pop,
hwvlru,Gudeg,
b32amx,Coto Makassar,
if3ku1,Nasi Goreng,
ycf98p,Gudeg,
gj31qd,Ayam Betutu,
k99slb,Ayam Goreng,
d10qqh,Bakso,
v9ze2q,Bakso,
fv1rio,Gado Gado,
78vp28,Nasi Goreng,
5tf2js,Sate Padang,
kav9rp,Rendang,
u35jq8,Bakso,
i9c4fj,Sate Madura,
hi7ohy,Gado Gado,
c3156h,Sate Padang,
l349i8,Rendang,
nous0s,Rendang,
7ev9mz,Sate Madura,
rwt38o,Gudeg,
y56hok,Rendang,
r7e2j4,Gado Gado,
hwri0x,Ayam Goreng,
rsp6n7,Bakso,
une4gy,Ayam Bakar,
gazdql,Sate Padang,
gwlvy7,Rendang,
pul05e,Ayam Bakar,
1qg920,Coto Makassar,
8dbcuj,Gado Gado,
a0u534,Ayam Goreng,
yjlucg,Ayam Pop,
05rl1p,Rendang,
8qrla7,Ayam Goreng,
8tcl34,Bakso,
6qgj7i,Sate Padang,
7kpijp,Rendang,
febgnq,Bakso,
o1508q,Ayam Goreng,
rmo1hn,Sate Padang,
3su257,Ayam Goreng,
xjk5xy,Bakso,
hjs0sr,Ayam Goreng,
63qhfv,Ayam Goreng,
hp527q,Ayam Bakar,
gii8fp,Ayam Goreng,
p0twyz,Sate Padang,
l0nnmu,Ayam Goreng,
e9t5gp,Ayam Goreng,
1ok1aa,Sate Padang,
wcuykv,Ayam Pop,
jqimwk,Ayam Goreng,
426o3i,Rendang,
mat95x,Nasi Goreng,
mcj9m3,Ayam Goreng,
c9k01c,Ayam Goreng,
23s9ff,Gudeg,
sf46u7,Bakso,
54oyrn,Ayam Bakar,
o343bz,Rendang,
np6iqc,Bakso,
ajndsd,Gado Gado,
cot12e,Ayam Goreng,
kej21k,Bakso,
idk554,Rendang,
sqhfpv,Ayam Goreng,
ab5j4r,Coto Makassar,
hjm951,Gado Gado,
epsjjd,Nasi Goreng,
ai3m4l,Sate Madura,
ck6hd1,Bakso,
qvu4k2,Ayam Goreng,
75j885,Bakso,
vfdaug,Ayam Goreng,
xpcgoh,Bakso,
0e7o2w,Ayam Goreng,
rf88y4,Gado Gado,
mdktzf,Sate Padang,
dzdqek,Ayam Goreng,
4qkvk5,Gudeg,
f6so9c,Sate Madura,
87bddh,Coto Makassar,
v8qtsk,Bakso,
yu6fo2,Sate Padang,
uyv9fb,Sate Padang,
vt0n4p,Gado Gado,
7jjiih,Ayam Bakar,
gsd89a,Bakso,
q72qgn,Gudeg,
5midme,Gudeg,
b13xc6,Gudeg,
ujsc72,Coto Makassar,
zhn32w,Ayam Goreng,
7at5oo,Pempek,
2agwws,Gado Gado,
4kd323,Rendang,
i8km9t,Rendang,
mfuu50,Gado Gado,
9myaez,Ayam Goreng,
bgja2x,Sate Padang,
slrtk7,Sate Padang,
kicwxo,Sate Padang,
nva2ic,Bakso,
uhg7xg,Rendang,
5nf3uq,Bakso,
d2d8x7,Sate Padang,
tj1x06,Ayam Goreng,
baxq61,Rendang,
lv78g8,Sate Padang,
f5m2oc,Ayam Goreng,
z7dlb3,Rawon,
w5vbf1,Ayam Goreng,
wp6ymk,Rawon,
564az4,Pempek,
rzdst5,Bakso,
wl2p2t,Gado Gado,
gk5k0n,Bakso,
r99uyc,Nasi Goreng,
cgvyrp,Bakso,
zqbt7s,Rawon,
zcizei,Ayam Betutu,
jjjjkc,Gado Gado,
fjk9u6,Bakso,
fa2rhz,Sate Madura,
8t6epr,Bakso,
8p5mcc,Bakso,
cw9fa5,Nasi Goreng,
h6nukt,Pempek,
px5sah,Sate Padang,
vkf4rt,Rendang,
4sgc3z,Ayam Pop,
x4thr7,Ayam Goreng,
848zoa,Ayam Goreng,
gbt738,Sate Padang,
k6hasl,Coto Makassar,
lhc8kk,Rendang,
qyk5rv,Rendang,
u3fvs6,Bakso,
k3cv1u,Bakso,
78zl6w,Rendang,
x2nc5s,Gudeg,
c7o833,Ayam Goreng,
317r05,Nasi Goreng,
eujrpl,Nasi Goreng,
kxleg4,Ayam Goreng,
68whd4,Ayam Goreng,
l4db7k,Gado Gado,
6yw23y,Sate Madura,
ide56o,Coto Makassar,
xzs170,Ayam Bakar,
5wfrck,Rawon,
14tnr5,Gado Gado,
p6v3zu,Sate Madura,
bgc175,Sate Padang,
q0tany,Ayam Goreng,
l99qn0,Rendang,
vq0k3r,Gudeg,
pxrbz6,Gado Gado,
il8s5m,Ayam Goreng,
nkx0as,Bakso,
djtm7a,Ayam Bakar,
oolapd,Ayam Goreng,
vgocao,Bakso,
xnaw82,Rendang,
c982v0,Rendang,
19icyo,Nasi Goreng,
lcv3tf,Bakso,
3l3zg7,Coto Makassar,
5mqowk,Gudeg,
zpyprs,Ayam Goreng,
2zkgst,Rendang,
96akz2,Ayam Goreng,
5lkgxt,Rendang,
xw0ms0,Ayam Bakar,
n0vcx1,Bakso,
0t1c3g,Ayam Goreng,
67etq9,Bakso,
ndcedy,Ayam Pop,
crmj7g,Gudeg,
iox8qv,Ayam Goreng,
d0g2zs,Rendang,
zelxqk,Bakso,
wehcmh,Sate Madura,
jvbwe8,Bakso,
lekmvi,Gudeg,
o31nsm,Rawon,
30v05m,Sate Madura,
xk9k4m,Gado Gado,
94jmyp,Nasi Goreng,
tjz830,Nasi Goreng,
ly0p05,Ayam Goreng,
8cr8xw,Bakso,
d9z538,Sate Madura,
j10a1e,Rendang,
0u2214,Ayam Pop,
8qrtcj,Ayam Pop,
se72k1,Ayam Goreng,
1r3ypk,Ayam Goreng,
qazoya,Pempek,
q8qsu7,Sate Madura,
vvr8od,Rendang,
dvsvci,Sate Madura,
7ioer7,Ayam Bakar,
2clm2x,Ayam Pop,
68mly1,Rawon,
nn6ekv,Ayam Goreng,
hyoyfh,Ayam Goreng,
hqqivi,Ayam Bakar,
lyar4r,Ayam Pop,
cusn8p,Nasi Goreng,
n3jkct,Ayam Goreng,
ahtlt9,Sate Padang,
38ccq9,Rendang,
uoo6kt,Sate Padang,
m8onh1,Ayam Goreng,
9klzel,Sate Madura,
bfzcw0,Rawon,
mo7mob,Rawon,
q4e9fp,Gado Gado,
6jfmrc,Sate Madura,
g2bezu,Sate Padang,
t5urgu,Sate Madura,
0pnjze,Sate Padang,
rfz5y4,Bakso,
cbafe5,Ayam Goreng,
9gekhp,Rendang,
4ymxbv,Nasi Goreng,
i1f5xb,Coto Makassar,
m748gu,Ayam Goreng,
0n1i0k,Nasi Goreng,
6a0l00,Bakso,
ysj3ha,Coto Makassar,
f2ki0b,Ayam Goreng,
80ro4o,Ayam Pop,
kz1ptl,Bakso,
t3n9d2,Bakso,
0j0u49,Ayam Goreng,
eby12m,Rendang,
oxdw1n,Gudeg,
8niv4u,Bakso,
cszbo2,Sate Padang,
b8qa6s,Gado Gado,
doxc9q,Bakso,
1f53pn,Rendang,
d0wsu7,Sate Padang,
wfz75c,Gado Gado,
240p2x,Rendang,
vf9l0x,Gado Gado,
l76w1a,Bakso,
33t1jt,Rendang,
wjgp0g,Nasi Goreng,
3r13bv,Pempek,
crldrc,Sate Padang,
mjnv5m,Bakso,
nex1zv,Bakso,
1k5nd0,Rendang,
cs1qe9,Ayam Goreng,
1qbpjd,Nasi Goreng,
wgqime,Bakso,
8ck85m,Ayam Goreng,
vbvgl0,Bakso,
0p958i,Rendang,
lkadmu,Sate Padang,
2ugpjq,Nasi Goreng,
18jetj,Ayam Goreng,
dgvevj,Bakso,
6maw40,Gado Gado,
kwuynu,Rendang,
455ewe,Bakso,
3zkmn8,Ayam Goreng,
gp8gcw,Ayam Goreng,
glgaf8,Ayam Goreng,
5bchh9,Sate Padang,
7eosr2,Ayam Goreng,
1id7e9,Nasi Goreng,
wu4i4r,Nasi Goreng,
mbij5m,Ayam Goreng,
4zjqz1,Ayam Goreng,
f9axw6,Bakso,
2l44al,Rendang,
1c240a,Gado Gado,
ogja1x,Pempek,
puisap,Sate Padang,
2er23v,Rendang,
cq2cua,Gado Gado,
l8leur,Gado Gado,
gyp4du,Ayam Pop,
6616j0,Rendang,
bc39xm,Ayam Goreng,
zcowno,Ayam Goreng,
ap1c90,Bakso,
1tztks,Gudeg,
bmxmmw,Bakso,
q1klx6,Gudeg,
kbpig7,Ayam Pop,
20wnhk,Sate Madura,
6a26sz,Coto Makassar,
v5c2r8,Sate Madura,
i38hu6,Nasi Goreng,
6x5rdx,Gudeg,
sf95ir,Ayam Bakar,
qztehy,Ayam Pop,
q3qhgu,Ayam Goreng,
fpsn40,Pempek,
7x2q3g,Bakso,
bqexvr,Bakso,
pp30bu,Pempek,
xmol6w,Ayam Bakar,
sj5mtz,Nasi Goreng,
it42oh,Bakso,
h16q2c,Ayam Goreng,
kxiwne,Coto Makassar,
8nowjn,Ayam Bakar,
1ubcac,Bakso,
qc24xl,Bakso,
xynxnl,Rendang,
vgpsch,Rendang,
a7v4a0,Rendang,
mh38hx,Gudeg,
0drayz,Bakso,
98c8g2,Ayam Goreng,
rzwcp1,Gado Gado,
zw8qts,Bakso,
l5yf76,Rendang,
rerwtn,Nasi Goreng,
oetw8i,Ayam Bakar,
p46in3,Gudeg,
pbueiu,Rendang,
51tohs,Nasi Goreng,
83x2qn,Sate Madura,
prk5ft,Sate Madura,
01bihe,Ayam Goreng,
tkik6z,Bakso,
r11l50,Gado Gado,
4q9r9u,Rendang,
t1r1kq,Ayam Goreng,
9uj7hq,Ayam Goreng,
ci04ma,Rawon,
es054m,Bakso,
mrogya,Ayam Bakar,
yhy6sd,Rendang,
h6hfz2,Gado Gado,
zn195z,Ayam Goreng,
prwl54,Bakso,
nsxrdw,Sate Padang,
qkel8s,Rendang,
zkfkgx,Gudeg,
jfgbin,Bakso,
w6sbjn,Ayam Bakar,
m9i79a,Gudeg,
p3zk5a,Sate Padang,
g9jh5n,Gudeg,
ibcxhm,Sate Padang,
27h8hs,Sate Padang,
sz429s,Sate Madura,
2x16ir,Ayam Bakar,
r40evs,Rawon,
l9wxzq,Sate Madura,
r5degw,Sate Padang,
io72zl,Sate Padang,
e4dotv,Bakso,
l0zc0a,Bakso,
lu46of,Gudeg,
rzlej0,Sate Padang,
4sibai,Rendang,
oyiy5b,Rendang,
bup3y2,Ayam Bakar,
qwl28e,Rendang,
1sz6d7,Rendang,
hnd77s,Sate Madura,
9rml4p,Gado Gado,
9lymqy,Rendang,
ibj79f,Ayam Goreng,
afax8d,Rawon,
e2zwhf,Sate Padang,
5p9pui,Coto Makassar,
v4ellj,Ayam Pop,
wqjqj6,Ayam Goreng,
na565f,Sate Madura,
u07hgs,Ayam Goreng,
ipeio4,Rendang,
qzamp6,Rendang,
j02t38,Bakso,
mx9cu8,Sate Padang,
773zfg,Soto,
2p5jt0,Bakso,
oywcn1,Ayam Goreng,
ipu9u2,Ayam Goreng,
0n0v4i,Sate Madura,
tk6wf2,Rawon,
p74uqr,Ayam Goreng,
s3k3xy,Rendang,
5co3al,Nasi Goreng,
dref97,Ayam Goreng,
busd3c,Pempek,
xzm06a,Sate Madura,
au3d8y,Ayam Pop,
fxcy3v,Bakso,
gcnntb,Sate Padang,
1kk93w,Rendang,
zsmnpe,Coto Makassar,
5fhxn5,Ayam Goreng,
8wnd13,Bakso,
evgito,Gudeg,
u4hcpd,Sate Madura,
cpyrr0,Sate Padang,
2vyngi,Ayam Goreng,
omk8gr,Rendang,
dwjj8q,Ayam Goreng,
a4rimo,Nasi Goreng,
6mffuf,Ayam Bakar,
vjboz1,Ayam Goreng,
ckdffn,Ayam Bakar,
op2u8f,Nasi Goreng,
i2v6f7,Sate Padang,
nymre8,Bakso,
66plcr,Rendang,
9grblx,Nasi Goreng,
9ttudc,Ayam Goreng,
5q3avn,Sate Padang,
5jcz07,Rendang,
kokzw2,Ayam Goreng,
c0j1en,Sate Madura,
1amtyr,Pempek,
92gxfn,Rendang,
dcw9o1,Rawon,
31ngz4,Bakso,
9vjpdq,Rendang,
uzhy59,Coto Makassar,
hg4ika,Sate Madura,
2srwb7,Gado Gado,
xbs407,Bakso,
tsl7bd,Gado Gado,
maj5yj,Rendang,
mja3kk,Ayam Goreng,
q6s7rd,Ayam Goreng,
7c0l6c,Gado Gado,
2mcmhe,Pempek,
vlti5d,Rendang,
l2v5k1,Coto Makassar,
wnlnwj,Rendang,
53g2yo,Rendang,
6y6djs,Bakso,
ehw58i,Coto Makassar,
lcqd98,Bakso,
ppoyu5,Gado Gado,
e7dtzi,Rendang,
5tuj9l,Coto Makassar,
mgruqf,Gado Gado,
h71uty,Coto Makassar,
bocps3,Bakso,
476but,Gudeg,
lkszg5,Sate Padang,
pdk97y,Rendang,
0tea9w,Sate Madura,
et5tqj,Pempek,
pmqdiy,Pempek,
er9hsz,Ayam Goreng,
a183rn,Bakso,
789zvn,Rawon,
giptda,Sate Padang,
5dafar,Bakso,
3kncgy,Ayam Pop,
zh6js1,Gado Gado,
p3u72i,Gado Gado,
6kp59f,Gudeg,
wxtu9i,Rawon,
61mu4e,Ayam Goreng,
rhedlr,Bakso,
wrfb0n,Ayam Goreng,
crseir,Rendang,
sk07ue,Ayam Goreng,
